gene,f_score,p_value
221041_s_at,9.15312742304472,1.6138467449057273e-06
241813_at,9.152766490440591,1.6147020594717753e-06
223598_at,9.152617728877974,1.6150547185582104e-06
229141_at,9.151987239140459,1.6165502447799895e-06
1565694_at,9.151708230902486,1.6172125020518954e-06
227212_s_at,9.151303021398178,1.6181748016362227e-06
205120_s_at,9.150294108069003,1.6205733100818977e-06
203950_s_at,9.150264814703865,1.620643003522138e-06
222258_s_at,9.149691914434893,1.6220066322935528e-06
235123_at,9.14798485531038,1.626076704569408e-06
213864_s_at,9.146967112212298,1.6285081899123912e-06
229959_at,9.146958008131772,1.628529957042666e-06
201834_at,9.146725627481391,1.6290856604299711e-06
1560522_at,9.14619228210035,1.6303618022360114e-06
240748_at,9.145976022280855,1.6308795381919642e-06
232793_at,9.145886186390841,1.6310946584080332e-06
214906_x_at,9.145615398163285,1.6317432593959357e-06
230641_at,9.144747100239158,1.6338247982252446e-06
233030_at,9.14470731199208,1.6339202455641278e-06
211627_x_at,9.144446833208553,1.6345452431750462e-06
1556414_at,9.143195508964425,1.6375510717794525e-06
229388_at,9.143126140846643,1.6377178659131052e-06
211434_s_at,9.143033170874785,1.637941437183667e-06
1553746_a_at,9.141514721059227,1.6415973372198636e-06
236140_at,9.141408558640459,1.64185324844172e-06
1552927_at,9.141261995645497,1.6422066142200748e-06
201252_at,9.140890746122171,1.6431020476863033e-06
217855_x_at,9.139967728528106,1.645330459653956e-06
1559425_at,9.139858232205485,1.6455950162017936e-06
203262_s_at,9.13945381261098,1.6465725171284254e-06
204306_s_at,9.139246081884036,1.6470748405838112e-06
201907_x_at,9.13910747499773,1.6474100987734962e-06
201571_s_at,9.139082844513739,1.6474696814847569e-06
201679_at,9.138866280012046,1.647993658815252e-06
228017_s_at,9.138815329712404,1.64811695748191e-06
214723_x_at,9.138192325722827,1.6496253701848825e-06
213839_at,9.138011992603836,1.6500622523622565e-06
206590_x_at,9.13776930125503,1.6506503910888032e-06
200669_s_at,9.137301292874275,1.6517851632992598e-06
230442_at,9.136857282694926,1.6528624780202237e-06
1568802_at,9.136740577135168,1.653145762207785e-06
1556066_at,9.13670640532987,1.6532287181400614e-06
211073_x_at,9.135986325450206,1.654977774763719e-06
226955_at,9.135917865383632,1.6551441601636406e-06
223282_at,9.135064717856565,1.6572190726128626e-06
200089_s_at,9.134871570983771,1.65768918455932e-06
212160_at,9.1348155210448,1.6578256332115297e-06
207387_s_at,9.133907423483121,1.6600379031118962e-06
236926_at,9.132908106538048,1.6624758545205867e-06
225043_at,9.132253402217563,1.6640750491180939e-06
1568787_at,9.131937595875678,1.6648470014277509e-06
244584_at,9.131800249573915,1.665182841864157e-06
243063_at,9.131251118776467,1.6665262674096875e-06
214022_s_at,9.129510761892204,1.6707912364283049e-06
207844_at,9.128762469263451,1.6726284216614344e-06
213777_s_at,9.128643163442153,1.6729215267733915e-06
1570259_at,9.128139328306316,1.6741598999669962e-06
231189_at,9.127721026981714,1.6751887456845149e-06
213241_at,9.12721154427254,1.676442724559046e-06
200674_s_at,9.12637043814447,1.6785150022184787e-06
203338_at,9.126050156561133,1.6793047789330317e-06
240406_at,9.125726944075586,1.6801021645482264e-06
1569551_at,9.125577407266626,1.6804712110701376e-06
230060_at,9.125277395150006,1.6812118679371497e-06
233690_at,9.12499043972071,1.6819206004451411e-06
234297_at,9.124879644969395,1.6821943261638083e-06
240237_at,9.124644780051602,1.682774724625747e-06
212810_s_at,9.12437007739152,1.6834538275666222e-06
225971_at,9.12382988409439,1.6847900699508227e-06
218870_at,9.123745890774915,1.6849979354749962e-06
237474_at,9.122001402976537,1.6893210484087658e-06
235433_at,9.121683117499689,1.6901110207104953e-06
227445_at,9.121606522294533,1.6903011829202695e-06
201946_s_at,9.121066531044757,1.691642429409768e-06
232755_at,9.11965233356812,1.6951601670975665e-06
202855_s_at,9.119461329614763,1.6956358465156545e-06
236937_at,9.119403365540888,1.695780227950763e-06
210251_s_at,9.119380777444364,1.6958364955151975e-06
227583_at,9.118948177826452,1.6969144780092843e-06
235339_at,9.11767653756677,1.7000872627551921e-06
227093_at,9.117457681986254,1.70063392054924e-06
223921_s_at,9.115662565652856,1.7051244904222657e-06
209741_x_at,9.115476148639008,1.705591509496251e-06
227025_at,9.114276818834824,1.7085992168091697e-06
236303_at,9.112221838737414,1.7137652401207123e-06
212590_at,9.111951422845086,1.714446216884925e-06
1560797_s_at,9.11148321669972,1.7156259286344338e-06
225447_at,9.111053702400042,1.7167088740016613e-06
240037_at,9.110381578604814,1.7184049067545358e-06
204452_s_at,9.110316151320713,1.7185700961659904e-06
226324_s_at,9.108054089891036,1.724291204092247e-06
226954_at,9.106032075649212,1.7294215250457599e-06
239397_at,9.105823418610106,1.7299518159527359e-06
211486_s_at,9.105639784577468,1.730418648476781e-06
227549_x_at,9.105269195022572,1.7313611460642516e-06
1553264_a_at,9.105163390972004,1.7316303264066207e-06
226448_at,9.103178715615222,1.73668748266567e-06
223852_s_at,9.103094698032688,1.7369018978698436e-06
241917_at,9.10172421207359,1.740403204996376e-06
1555390_at,9.10128931203734,1.7415157781164057e-06
1561658_at,9.101218129973013,1.7416979466143735e-06
1557502_at,9.100776618950853,1.7428282889173153e-06
230276_at,9.100208754075464,1.7442832109470907e-06
230409_at,9.099403128977084,1.74634940779164e-06
223347_at,9.099320205103803,1.7465622243842579e-06
230446_at,9.099215959969545,1.7468297973316483e-06
217009_at,9.098868002703362,1.7477232231546833e-06
1569203_at,9.098303767066392,1.7491729560206666e-06
203604_at,9.098122342074499,1.749639363616856e-06
213670_x_at,9.096600681673522,1.7535562130720737e-06
1552682_a_at,9.096449784590096,1.7539451154322563e-06
243747_at,9.095958027890235,1.7552131111289256e-06
226970_at,9.091216851313115,1.7674859839684734e-06
1565717_s_at,9.090465202753991,1.7694396478930824e-06
201467_s_at,9.089985751285054,1.7706869673328614e-06
210527_x_at,9.089184848079615,1.7727725482209498e-06
204427_s_at,9.088381825827387,1.774866145570799e-06
1555033_a_at,9.088186711951955,1.775375214307524e-06
1570451_at,9.087679156551914,1.7767001625738646e-06
221984_s_at,9.087425099134492,1.777363743030741e-06
219528_s_at,9.086634919001925,1.77942924430102e-06
235286_at,9.086403013436696,1.7800358981794273e-06
204556_s_at,9.084949662368693,1.7838425690181908e-06
234960_at,9.084800849084008,1.7842328114148603e-06
219378_at,9.084215527764108,1.785768575404735e-06
200766_at,9.084193033478668,1.7858276225435332e-06
221788_at,9.083292549488524,1.7881930036672684e-06
237401_at,9.083013317716583,1.7889271309997084e-06
238006_at,9.082832417559908,1.789402897968713e-06
225459_at,9.082816365031803,1.7894451222695157e-06
224822_at,9.080707429123228,1.7950012179801275e-06
209222_s_at,9.080162555963117,1.7964395519197085e-06
202758_s_at,9.079378765085954,1.7985106190647981e-06
230951_at,9.079361909595702,1.7985551840991618e-06
229325_at,9.077627314852155,1.8031473480262745e-06
244613_at,9.077558462699555,1.8033298720183515e-06
241682_at,9.073693407092323,1.81360603484035e-06
1564338_at,9.07241463055422,1.8170190080873423e-06
201388_at,9.072342498642698,1.817211717310829e-06
227934_at,9.071999446933354,1.8181285053305427e-06
206356_s_at,9.071875452019363,1.8184599906201134e-06
212298_at,9.07170949884138,1.818903742021145e-06
221957_at,9.070553587004413,1.8219976432635155e-06
226853_at,9.07018642861796,1.8229814906558031e-06
230418_s_at,9.069709747051858,1.8242596222479324e-06
203383_s_at,9.068886940619082,1.8264679585143712e-06
200087_s_at,9.068462865500553,1.8276071942102426e-06
239594_at,9.068246701209581,1.8281881750602428e-06
219576_at,9.06768989243945,1.8296855616992133e-06
229504_at,9.067680098819856,1.8297119101065066e-06
1556935_at,9.067377300911193,1.8305267365566329e-06
210221_at,9.067323818048587,1.8306706966517109e-06
219708_at,9.067316313994223,1.8306908962707087e-06
1562211_a_at,9.067111156410457,1.8312432325476077e-06
221487_s_at,9.067049576608884,1.831409053937717e-06
225088_at,9.06646398093237,1.8329866996066753e-06
1552652_at,9.065798965752451,1.8347799778603262e-06
225189_s_at,9.064460457184104,1.8383947871114453e-06
236315_at,9.064401652816517,1.838553760970422e-06
225434_at,9.06281164136604,1.8428575385848516e-06
228882_at,9.06227575525723,1.8443103513432493e-06
1556103_at,9.061504656891255,1.8464028718334535e-06
222493_s_at,9.061150551258624,1.8473646097384657e-06
1554178_a_at,9.060127163227879,1.8501469476000445e-06
1553280_at,9.059973183224688,1.850565948232685e-06
209081_s_at,9.059505766433295,1.8518384420704082e-06
1553335_x_at,9.0584352490672,1.8547561555648826e-06
211110_s_at,9.058287395890208,1.8551594977827389e-06
236553_at,9.057896762940807,1.8562255687088697e-06
221045_s_at,9.057881504873007,1.8562672218796682e-06
223823_at,9.056380523847547,1.860369398268153e-06
234982_at,9.056247501635266,1.8607333902513494e-06
222611_s_at,9.05525359124548,1.8634553362178745e-06
243694_at,9.054342456173655,1.8659541353287752e-06
244536_at,9.053484130830467,1.8683112079981994e-06
237895_at,9.053314941523377,1.868776179513642e-06
205056_s_at,9.052490525855337,1.8710435430677953e-06
32259_at,9.052217759576024,1.8717943366553193e-06
237130_at,9.051677652313538,1.8732818911857287e-06
218448_at,9.050691108527689,1.8760021060123395e-06
209553_at,9.050643830424594,1.8761325672001801e-06
240286_at,9.050429306381792,1.8767246493452643e-06
204342_at,9.049795471059152,1.8784751284406088e-06
213653_at,9.0483483868359,1.8824777787801591e-06
216497_at,9.047469644826778,1.884912603596083e-06
213461_at,9.047245740540388,1.8855335090647488e-06
241837_at,9.04682662207283,1.886696316874847e-06
219246_s_at,9.046088677665203,1.888745445370108e-06
219084_at,9.045903129177328,1.8892610321364036e-06
203608_at,9.045663463546374,1.8899272061540021e-06
233664_at,9.045321692798694,1.8908776029436305e-06
210187_at,9.044937368157282,1.8919469120169425e-06
230404_at,9.043207127402583,1.8967685645304e-06
207968_s_at,9.04310645884462,1.8970494799356455e-06
224704_at,9.041370072059182,1.9019015019307981e-06
228594_at,9.041045069545396,1.9028110589995e-06
205066_s_at,9.040955938655639,1.9030605790707447e-06
224505_s_at,9.039809787311171,1.9062721610202955e-06
229937_x_at,9.039665108013065,1.9066779507999207e-06
1552306_at,9.038498736081714,1.9099525345187068e-06
1559491_at,9.038379905317386,1.9102864709384807e-06
229750_at,9.036929716733363,1.914366537329749e-06
209860_s_at,9.036807779727388,1.914710005874308e-06
244043_at,9.035602292288658,1.9181089481129956e-06
211499_s_at,9.034457062657538,1.9213436513256035e-06
1567068_at,9.034440638656001,1.921390081118364e-06
217594_at,9.033800134572909,1.923201639345646e-06
48825_at,9.033679783790543,1.9235422243667358e-06
216147_at,9.032765432829404,1.92613177533958e-06
229085_at,9.029412534760795,1.935657837961834e-06
235787_at,9.028825427184175,1.9373307980365687e-06
202979_s_at,9.027996853296127,1.939694307634788e-06
208464_at,9.027562461902635,1.94093457728363e-06
209635_at,9.027049485824831,1.942400255612723e-06
218107_at,9.026395965422479,1.9442691221596866e-06
220643_s_at,9.025403485783055,1.9471107916418475e-06
224537_at,9.024847758357582,1.948703788455693e-06
227035_x_at,9.02422111022196,1.9505016637593773e-06
238117_at,9.023725347246701,1.9519252153999173e-06
241014_at,9.023153302913215,1.9535691119488854e-06
212648_at,9.023119054536053,1.9536675767577503e-06
209878_s_at,9.022807899703443,1.9545623838333935e-06
225714_s_at,9.021983245836644,1.9569359003479904e-06
218455_at,9.021401241393725,1.9586127811864475e-06
206874_s_at,9.020386088098766,1.961541142034212e-06
243881_at,9.02014981773164,1.9622233350933685e-06
205457_at,9.01942780688505,1.964309516180078e-06
206124_s_at,9.01834344559937,1.9674468959599246e-06
213227_at,9.0180067780329,1.9684220076559478e-06
242702_at,9.017879754560497,1.9687900410085642e-06
227259_at,9.017494910505954,1.9699055002264327e-06
234130_at,9.01712242889388,1.970985736936843e-06
228065_at,9.016030967856864,1.974154547812689e-06
1557055_s_at,9.015568341631433,1.9754992355027524e-06
203864_s_at,9.014872308463195,1.977524101321288e-06
1568600_at,9.014718675604453,1.9779713257240963e-06
229333_at,9.014667163119963,1.97812130121588e-06
242577_at,9.014155029665428,1.979612973572444e-06
235065_at,9.01350019421307,1.981521948864524e-06
1569854_at,9.012775501936865,1.983636744502215e-06
239576_at,9.012378821516176,1.984795304665336e-06
213220_at,9.012120881361264,1.985549022388655e-06
242847_at,9.011670803595626,1.9868648729635818e-06
1555766_a_at,9.010903170377322,1.9891111693582864e-06
233470_at,9.009970826978304,1.991842911076288e-06
231576_at,9.009788030912983,1.992378944180586e-06
238354_x_at,9.00926396079637,1.99391654304776e-06
227422_at,9.00911840454173,1.994343811999739e-06
222982_x_at,9.008029147384487,1.9975441861877456e-06
242539_at,9.007753265140513,1.9983555881832522e-06
217211_at,9.00747172516247,1.999183974445898e-06
1560906_at,9.007398180557963,1.9994004249527076e-06
239426_at,9.006988932682107,2.00060532372225e-06
235393_at,9.006952019847995,2.000714037848655e-06
214462_at,9.006548421155117,2.0019030902315155e-06
209401_s_at,9.006525885996426,2.001969502732629e-06
210508_s_at,9.006306571994086,2.0026159511713506e-06
221427_s_at,9.006296106217134,2.0026468053086727e-06
202137_s_at,9.005106706753146,2.0061564104686337e-06
213836_s_at,9.004951595957902,2.0066145606498346e-06
212800_at,9.0037495207211,2.0101687211030583e-06
210563_x_at,9.00290581018901,2.012667117219743e-06
223215_s_at,9.002697228185061,2.0132852551551856e-06
212489_at,9.001809247394158,2.0159189609895147e-06
201389_at,9.001659304490133,2.016364028300934e-06
202498_s_at,9.00163889332278,2.016424621347644e-06
236710_at,9.000203165212616,2.0206913869966184e-06
48580_at,8.9996683928659,2.0222829857583915e-06
1556822_s_at,8.999540563345045,2.0226636222169113e-06
215456_at,8.999470000844665,2.0228737664292044e-06
209198_s_at,8.998664917422706,2.025272974763587e-06
228153_at,8.998644065909398,2.025335152099997e-06
226332_at,8.997885176696547,2.0275994077558574e-06
1555231_a_at,8.996542161348478,2.031612774360629e-06
1569927_at,8.996526154211079,2.0316606573876547e-06
205589_at,8.995935960343335,2.033426934988969e-06
203592_s_at,8.99573482325289,2.034029234775362e-06
1569352_at,8.993734402335221,2.0400292883109546e-06
218310_at,8.993434853386123,2.0409292961641666e-06
224407_s_at,8.992455679234748,2.0438740746880235e-06
207025_at,8.992417358054318,2.043989409681155e-06
209565_at,8.99184085471422,2.0457253036518005e-06
201246_s_at,8.99141895649637,2.0469966164815108e-06
219261_at,8.99128848497714,2.04738993044347e-06
236313_at,8.991224062616025,2.047584163617602e-06
227190_at,8.989761416041105,2.051999063665929e-06
242029_at,8.989382974185489,2.0531429342735954e-06
1552596_at,8.98936831790655,2.053187247031671e-06
232282_at,8.988977600158602,2.0543689260130442e-06
226798_at,8.987920008570711,2.057570942229219e-06
1561829_at,8.987204903371122,2.0597388942210966e-06
201068_s_at,8.98678076716947,2.0610258217207503e-06
1557606_at,8.98665250998026,2.0614151441139693e-06
236067_at,8.985970126247661,2.063487760556029e-06
1555948_s_at,8.985935440720938,2.0635931678901316e-06
210779_x_at,8.98540302397509,2.0652118365435774e-06
213528_at,8.985186457145064,2.0658706171430855e-06
221778_at,8.984574333172873,2.0677338052608385e-06
564_at,8.98323600211169,2.0718133600026207e-06
211779_x_at,8.982926874479139,2.072756813837282e-06
243895_x_at,8.982870482723577,2.0729289677298974e-06
222986_s_at,8.98234975459143,2.074519341638349e-06
1555764_s_at,8.98199480247659,2.0756041215702295e-06
227173_s_at,8.98185383268478,2.076035103026647e-06
1569020_at,8.980891578595985,2.078979387205784e-06
223656_s_at,8.980672861601319,2.079649202472597e-06
213179_at,8.980575235406375,2.07994825078557e-06
1558605_at,8.98017620077631,2.081171025607924e-06
225049_at,8.979732308457189,2.0825321148826085e-06
1554063_at,8.979398435497284,2.0835564503176433e-06
217100_s_at,8.978547289118406,2.0861701106239285e-06
211135_x_at,8.978486848681777,2.0863558345179794e-06
206841_at,8.978177476569694,2.0873067483491112e-06
213223_at,8.977918167851902,2.0881041210418506e-06
243449_at,8.977861132234988,2.0882795466013795e-06
219113_x_at,8.977577610868897,2.0891518003742428e-06
1552487_a_at,8.97633111618004,2.0929910226352463e-06
229981_at,8.976318345109046,2.0930303946885214e-06
203117_s_at,8.97598525176482,2.0940575562544544e-06
227260_at,8.975827390586494,2.0945445318609818e-06
242313_at,8.975800541256106,2.0946273690149945e-06
211498_s_at,8.975763096826105,2.0947429003429317e-06
1556255_a_at,8.975665102373265,2.095045283721501e-06
210051_at,8.975340804844906,2.096046290192693e-06
222418_s_at,8.974804834646983,2.097701727041522e-06
205573_s_at,8.97331085424341,2.1023231387351704e-06
202942_at,8.972876334230714,2.1036691983741494e-06
213508_at,8.972458803734668,2.104963450216633e-06
228198_s_at,8.97191069204207,2.1066636992712426e-06
210104_at,8.971248616170373,2.1087193217640567e-06
211537_x_at,8.971078571944984,2.109247605321449e-06
213471_at,8.970931729467125,2.109703914902015e-06
